ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_error_m,rtk_error_m,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m,correction_available,correction_quality,correction_age_sec,correction_sequence_id
1779302052.8210,0.0009,-0.0214,0.2270,39.98098182,116.34397211,50.1455,39.98100001,116.34400070,50.2736,3.1117,0.0786,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,181
1779302052.9210,0.0009,-0.0214,0.2270,39.98098108,116.34399324,49.5532,39.98099981,116.34399997,50.2206,2.2662,0.0074,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,182
1779302053.0211,0.0009,-0.0214,0.2270,39.98099022,116.34401040,48.8363,39.98099986,116.34399959,50.2302,1.9646,0.0368,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,182
1779302053.1211,0.0009,-0.0214,0.2270,39.98102065,116.34401920,48.4159,39.98099975,116.34400002,50.1809,3.3682,0.0465,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,183
1779302053.2212,0.0009,-0.0214,0.2270,39.98102092,116.34399072,49.2779,39.98099979,116.34399973,50.2543,2.6553,0.0364,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,183
1779302053.3211,0.0009,-0.0214,0.2270,39.98100153,116.34399465,46.8001,39.98099987,116.34400021,50.2535,3.4625,0.0323,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,184
1779302053.4212,0.0009,-0.0214,0.2270,39.98099573,116.34396717,51.6733,39.98099982,116.34399981,50.2147,3.1852,0.0208,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,184
1779302053.5211,0.0009,-0.0214,0.2270,39.98101553,116.34399324,48.0919,39.98099988,116.34399999,50.2551,2.8209,0.0292,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,185
1779302053.6211,0.0009,-0.0214,0.2270,39.98101286,116.34399787,50.1451,39.98099983,116.34400005,50.2467,1.4671,0.0201,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,185
1779302053.7211,0.0009,-0.0214,0.2270,39.98098481,116.34400954,50.5525,39.98100020,116.34400020,50.1967,1.8852,0.0557,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,186
1779302053.8218,0.0009,-0.0214,0.2270,39.98099512,116.34400948,50.5148,39.98099980,116.34399963,50.2366,1.0037,0.0336,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,186
1779302053.9211,0.0009,-0.0214,0.2270,39.98101933,116.34398295,47.9107,39.98099915,116.34400020,50.2193,3.4936,0.0750,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,187
1779302054.0212,0.0009,-0.0214,0.2270,39.98100941,116.34400844,50.0689,39.98099996,116.34399993,50.2555,1.2982,0.0340,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,187
1779302054.1211,0.0009,-0.0214,0.2270,39.98098241,116.34402427,49.9260,39.98099944,116.34399924,50.2059,2.8499,0.0804,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,188
1779302054.2213,0.0009,-0.0214,0.2270,39.98099333,116.34401522,49.7936,39.98099963,116.34400012,50.1672,1.5465,0.0638,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,188
1779302054.3211,0.0009,-0.0214,0.2270,39.98099818,116.34398689,50.9297,39.98099993,116.34399994,50.2547,1.3336,0.0315,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,189
1779302054.4211,0.0009,-0.0214,0.2270,39.98100213,116.34401972,48.5213,39.98099950,116.34399957,50.1948,2.4086,0.0602,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,189
1779302054.5212,0.0009,-0.0214,0.2270,39.98102524,116.34400176,50.5449,39.98100007,116.34399998,50.2021,2.8529,0.0382,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,190
1779302054.6211,0.0009,-0.0214,0.2270,39.98101285,116.34401833,50.3155,39.98100011,116.34400075,50.2284,2.1352,0.0712,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,190
1779302054.7211,0.0009,-0.0214,0.2270,39.98099399,116.34399748,50.0309,39.98099972,116.34399997,50.2206,0.7104,0.0119,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,191
1779302054.8211,0.0009,-0.0214,0.2270,39.98099215,116.34397904,47.8311,39.98099983,116.34400016,50.2233,3.1090,0.0132,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,191
1779302054.9211,0.0009,-0.0214,0.2270,39.98098817,116.34401559,49.1608,39.98100008,116.34399949,50.2452,2.1405,0.0570,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,192
1779302055.0213,0.0009,-0.0214,0.2270,39.98102113,116.34402339,49.5905,39.98099932,116.34399976,50.1941,3.1651,0.0666,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,192
1779302055.1214,0.0009,-0.0214,0.2270,39.98097204,116.34399430,48.6110,39.98100005,116.34399998,50.2055,3.5222,0.0345,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,193
1779302055.2212,0.0009,-0.0214,0.2270,39.98102492,116.34400226,47.5179,39.98099991,116.34400039,50.2650,3.8976,0.0513,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,193
1779302055.3211,0.0009,-0.0214,0.2270,39.98099087,116.34401701,50.2297,39.98099967,116.34399950,50.2279,1.7587,0.0465,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,194
1779302055.4212,0.0009,-0.0214,0.2270,39.98101045,116.34400535,52.6014,39.98100012,116.34399986,50.2350,2.6921,0.0376,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,194
1779302055.5211,0.0009,-0.0214,0.2270,39.98099778,116.34397702,50.4008,39.98099953,116.34399972,50.1948,1.9817,0.0514,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,195
1779302055.6211,0.0009,-0.0214,0.2270,39.98098816,116.34399045,52.0726,39.98099984,116.34399915,50.2428,2.3986,0.0753,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,195
1779302055.7212,0.0009,-0.0214,0.2270,39.98099668,116.34398308,49.7138,39.98099999,116.34399998,50.2442,1.5717,0.0264,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,196
1779302055.8210,0.0009,-0.0214,0.2270,39.98097954,116.34398946,50.4746,39.98099967,116.34399978,50.2337,2.4421,0.0261,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,196
1779302055.9209,0.0009,-0.0214,0.2270,39.98100394,116.34399236,53.9963,39.98100017,116.34400025,50.2423,3.8529,0.0478,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,197
1779302056.0210,0.0009,-0.0214,0.2270,39.98100690,116.34400137,50.9430,39.98099982,116.34400031,50.1877,1.0718,0.0470,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,197
1779302056.1210,0.0009,-0.0214,0.2270,39.98100602,116.34397419,48.5377,39.98100017,116.34400025,50.2204,2.8604,0.0456,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,198
1779302056.2210,0.0009,-0.0214,0.2270,39.98100330,116.34402131,50.2659,39.98099958,116.34400004,50.1982,1.8585,0.0381,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,198
1779302056.3211,0.0009,-0.0214,0.2270,39.98098993,116.34397110,53.4361,39.98099949,116.34399949,50.2028,4.1939,0.0619,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,199
1779302056.4211,0.0009,-0.0214,0.2270,39.98100344,116.34398667,49.3093,39.98099958,116.34399994,50.2127,1.5167,0.0298,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,199
1779302056.5211,0.0009,-0.0214,0.2270,39.98099799,116.34399896,53.1981,39.98099975,116.34400000,50.1521,2.9793,0.0752,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,200
1779302056.6211,0.0009,-0.0214,0.2270,39.98097319,116.34400423,51.0545,39.98100002,116.34400006,50.2080,3.0970,0.0309,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,200
1779302056.7211,0.0009,-0.0214,0.2270,39.98100891,116.34400048,48.8327,39.98099996,116.34400022,50.2230,1.7243,0.0253,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,201
1779302056.8211,0.0009,-0.0214,0.2270,39.98100675,116.34402777,47.7158,39.98099963,116.34400036,50.2509,3.5371,0.0429,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,201
1779302056.9211,0.0009,-0.0214,0.2270,39.98096421,116.34400521,51.1343,39.98099968,116.34399993,50.2143,4.0893,0.0199,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,202
1779302057.0212,0.0009,-0.0214,0.2270,39.98098739,116.34401388,51.8969,39.98099989,116.34399948,50.2502,2.4695,0.0519,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,202
1779302057.1211,0.0009,-0.0214,0.2270,39.98100229,116.34401316,49.9168,39.98099948,116.34399982,50.2064,1.1962,0.0452,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,203
1779302057.2211,0.0009,-0.0214,0.2270,39.98098464,116.34398310,52.9326,39.98100011,116.34399941,50.1899,3.4998,0.0720,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,203
1779302057.3212,0.0009,-0.0214,0.2270,39.98098581,116.34398204,48.5613,39.98099997,116.34400033,50.2200,2.7480,0.0336,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,204
1779302057.4211,0.0009,-0.0214,0.2270,39.98099958,116.34404762,50.3168,39.98099959,116.34399977,50.2110,4.0621,0.0355,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,204
1779302057.5211,0.0009,-0.0214,0.2270,39.98100750,116.34401499,52.1629,39.98099997,116.34399976,50.2362,2.4726,0.0293,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,205
1779302057.6211,0.0009,-0.0214,0.2270,39.98098817,116.34400765,48.6689,39.98100004,116.34400020,50.2084,2.1285,0.0359,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,205
1779302057.7211,0.0009,-0.0214,0.2270,39.98101597,116.34401072,49.6843,39.98099945,116.34399950,50.2067,2.0894,0.0619,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,206
1779302057.8212,0.0009,-0.0214,0.2270,39.98099932,116.34399217,50.2033,39.98099999,116.34399991,50.2042,0.6716,0.0317,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,206
1779302057.9211,0.0009,-0.0214,0.2270,39.98101247,116.34402225,51.5272,39.98099978,116.34399978,50.2487,2.6977,0.0296,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,207
1779302058.0211,0.0009,-0.0214,0.2270,39.98099039,116.34399649,49.1181,39.98099950,116.34399977,50.3131,1.5554,0.0952,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,207
1779302058.1211,0.0009,-0.0214,0.2270,39.98098659,116.34396568,51.1210,39.98099971,116.34399977,50.2389,3.3970,0.0259,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,208
1779302058.2211,0.0009,-0.0214,0.2270,39.98099612,116.34401816,51.6100,39.98099964,116.34399941,50.2418,2.1164,0.0561,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,208
1779302058.3211,0.0009,-0.0214,0.2270,39.98098680,116.34403471,48.5148,39.98099982,116.34400013,50.2054,3.7133,0.0239,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,209
1779302058.4211,0.0009,-0.0214,0.2270,39.98099288,116.34397861,51.0089,39.98100012,116.34399989,50.2229,2.1298,0.0368,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,209
1779302058.5211,0.0009,-0.0214,0.2270,39.98100356,116.34401059,49.6215,39.98099948,116.34400030,50.2104,1.1641,0.0473,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,210
1779302058.6211,0.0009,-0.0214,0.2270,39.98100495,116.34399273,51.1732,39.98099955,116.34399972,50.2294,1.2682,0.0378,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,210
1779302058.7212,0.0009,-0.0214,0.2270,39.98101339,116.34397297,49.8913,39.98099949,116.34399960,50.2364,2.7781,0.0509,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,211
1779302058.8211,0.0009,-0.0214,0.2270,39.98098945,116.34400504,50.0562,39.98099974,116.34399961,50.2713,1.2417,0.0563,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,211
1779302058.9213,0.0009,-0.0214,0.2270,39.98099695,116.34403748,50.8748,39.98099934,116.34400015,50.1925,3.2763,0.0632,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,212
1779302059.0211,0.0009,-0.0214,0.2270,39.98100586,116.34395929,53.1451,39.98099982,116.34400039,50.2241,4.5863,0.0321,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,212
1779302059.1210,0.0009,-0.0214,0.2270,39.98101409,116.34399381,50.5505,39.98099951,116.34400003,50.2450,1.7060,0.0377,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,213
1779302059.2210,0.0009,-0.0214,0.2270,39.98100516,116.34399737,51.7256,39.98099973,116.34399944,50.2138,1.6282,0.0516,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,213
1779302059.3209,0.0009,-0.0214,0.2270,39.98098476,116.34399071,49.1357,39.98100003,116.34399962,50.2383,2.1510,0.0427,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,214
1779302059.4209,0.0009,-0.0214,0.2270,39.98097384,116.34400543,53.1503,39.98100028,116.34399987,50.2495,4.1369,0.0583,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,214
1779302059.5210,0.0009,-0.0214,0.2270,39.98102734,116.34399594,51.0781,39.98099970,116.34399993,50.2580,3.1997,0.0338,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,215
1779302059.6211,0.0009,-0.0214,0.2270,39.98099471,116.34399058,49.3316,39.98099962,116.34399974,50.2802,1.3311,0.0614,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,215
1779302059.7211,0.0009,-0.0214,0.2270,39.98100298,116.34401773,49.4058,39.98099971,116.34399982,50.2807,1.7559,0.0572,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,216
1779302059.8211,0.0009,-0.0214,0.2270,39.98100988,116.34400513,50.5268,39.98099984,116.34399970,50.1947,1.2400,0.0419,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,216
1779302059.9212,0.0009,-0.0214,0.2270,39.98098972,116.34402103,49.3692,39.98099962,116.34400030,50.2204,2.2829,0.0328,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,217
1779302060.0214,0.0009,-0.0214,0.2270,39.98099546,116.34395363,51.1184,39.98099996,116.34399979,50.2265,4.0845,0.0252,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,217
1779302060.1214,0.0009,-0.0214,0.2270,39.98098990,116.34401914,49.8647,39.98099978,116.34399949,50.2144,2.0023,0.0460,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,218
1779302060.2212,0.0009,-0.0214,0.2270,39.98099139,116.34401689,49.5914,39.98099982,116.34399977,50.2867,1.8320,0.0630,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,218
1779302060.3211,0.0009,-0.0214,0.2270,39.98099916,116.34393850,51.9886,39.98099995,116.34399983,50.2623,5.5349,0.0417,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,219
1779302060.4211,0.0009,-0.0214,0.2270,39.98099101,116.34399515,51.6301,39.98099979,116.34400018,50.2453,1.7603,0.0237,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,219
1779302060.5212,0.0009,-0.0214,0.2270,39.98099909,116.34401690,50.6852,39.98099968,116.34400019,50.2626,1.5137,0.0413,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,220
1779302060.6211,0.0009,-0.0214,0.2270,39.98099804,116.34398188,51.3783,39.98100004,116.34399964,50.2327,1.9379,0.0415,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,220
1779302060.7211,0.0009,-0.0214,0.2270,39.98100806,116.34402331,49.9828,39.98099988,116.34400009,50.2877,2.2036,0.0616,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,221
1779302060.8212,0.0009,-0.0214,0.2270,39.98099795,116.34400150,49.9338,39.98099950,116.34400008,50.2155,0.3807,0.0364,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,221
1779302060.9211,0.0009,-0.0214,0.2270,39.98098793,116.34398221,51.4331,39.98099961,116.34400002,50.2225,2.3469,0.0227,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,222
1779302061.0213,0.0009,-0.0214,0.2270,39.98100052,116.34399568,47.9663,39.98099942,116.34399963,50.2000,2.2919,0.0606,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,222
1779302061.1213,0.0009,-0.0214,0.2270,39.98098587,116.34398730,51.3736,39.98100003,116.34400066,50.2100,2.2132,0.0628,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,223
1779302061.2211,0.0009,-0.0214,0.2270,39.98099891,116.34400371,49.3138,39.98100035,116.34400048,50.1829,0.9712,0.0846,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,223
1779302061.3212,0.0009,-0.0214,0.2270,39.98099184,116.34402534,49.8335,39.98100022,116.34400011,50.2354,2.3681,0.0479,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,224
1779302061.4211,0.0009,-0.0214,0.2270,39.98101131,116.34400726,51.7437,39.98100008,116.34400019,50.2091,2.0789,0.0386,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,224
1779302061.5211,0.0009,-0.0214,0.2270,39.98102440,116.34396951,48.6705,39.98099972,116.34399982,50.2119,4.0848,0.0242,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,225
1779302061.6211,0.0009,-0.0214,0.2270,39.98100605,116.34398724,50.9383,39.98099996,116.34400023,50.2145,1.4751,0.0280,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,225
1779302061.7211,0.0009,-0.0214,0.2270,39.98101489,116.34399265,49.4449,39.98100006,116.34399982,50.2264,1.9554,0.0323,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,226
1779302061.8211,0.0009,-0.0214,0.2270,39.98099313,116.34399113,51.9129,39.98099987,116.34400022,50.1920,1.9922,0.0398,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,226
1779302061.9211,0.0009,-0.0214,0.2270,39.98099694,116.34400424,48.8583,39.98100000,116.34399980,50.2643,1.4511,0.0464,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,227
1779302062.0213,0.0009,-0.0214,0.2270,39.98098726,116.34398142,51.2682,39.98099996,116.34399987,50.2143,2.3561,0.0242,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,227
1779302062.1211,0.0009,-0.0214,0.2270,39.98098130,116.34401016,51.0510,39.98100006,116.34399927,50.2260,2.3820,0.0688,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,228
1779302062.2212,0.0009,-0.0214,0.2270,39.98100300,116.34400777,47.6682,39.98099990,116.34400049,50.2497,2.6668,0.0479,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,228
1779302062.3211,0.0009,-0.0214,0.2270,39.98100305,116.34398596,48.2622,39.98099955,116.34400006,50.3772,2.3299,0.1529,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,229
1779302062.4210,0.0009,-0.0214,0.2270,39.98101774,116.34401065,49.8526,39.98100005,116.34400015,50.1948,2.2247,0.0438,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,229
1779302062.5210,0.0009,-0.0214,0.2270,39.98101291,116.34398818,49.8999,39.98099964,116.34399975,50.1903,1.8035,0.0470,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,230
1779302062.6209,0.0009,-0.0214,0.2270,39.98097695,116.34396556,50.2956,39.98100049,116.34400025,50.2258,3.8879,0.0782,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,230
1779302062.7210,0.0009,-0.0214,0.2270,39.98099942,116.34397750,51.2814,39.98100006,116.34400037,50.2442,2.1908,0.0451,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,231
1779302062.8211,0.0009,-0.0214,0.2270,39.98100974,116.34400169,48.4498,39.98100037,116.34399930,50.2256,2.0977,0.0870,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,231
1779302062.9210,0.0009,-0.0214,0.2270,39.98096206,116.34400940,52.5443,39.98099939,116.34400042,50.2175,4.8655,0.0592,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,232
1779302063.0211,0.0009,-0.0214,0.2270,39.98098278,116.34400469,50.9601,39.98099990,116.34400038,50.1800,2.0714,0.0573,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,232
1779302063.1212,0.0009,-0.0214,0.2270,39.98099814,116.34398178,49.8526,39.98099974,116.34399993,50.1729,1.6103,0.0551,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,233
1779302063.2211,0.0009,-0.0214,0.2270,39.98100826,116.34401418,51.0106,39.98099973,116.34400016,50.2088,1.7204,0.0239,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,233
1779302063.3211,0.0009,-0.0214,0.2270,39.98102060,116.34398212,50.1962,39.98099980,116.34399943,50.1645,2.7726,0.0800,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,234
1779302063.4211,0.0009,-0.0214,0.2270,39.98100173,116.34400437,49.4141,39.98099996,116.34399968,50.2245,0.9193,0.0329,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,234
1779302063.5211,0.0009,-0.0214,0.2270,39.98101603,116.34396587,48.8173,39.98100017,116.34399955,50.2588,3.7056,0.0651,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,235
1779302063.6211,0.0009,-0.0214,0.2270,39.98098293,116.34399262,48.8624,39.98100014,116.34399986,50.2658,2.4062,0.0549,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,235
1779302063.7211,0.0009,-0.0214,0.2270,39.98100857,116.34400293,49.9130,39.98099940,116.34399970,50.2367,1.0543,0.0530,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,236
1779302063.8216,0.0009,-0.0214,0.2270,39.98099293,116.34401584,52.0083,39.98099983,116.34399987,50.2204,2.3630,0.0136,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,236
1779302063.9211,0.0009,-0.0214,0.2270,39.98100645,116.34402175,50.1394,39.98099949,116.34400004,50.1600,1.9984,0.0759,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,237
1779302064.0211,0.0009,-0.0214,0.2270,39.98099719,116.34399066,51.0239,39.98099968,116.34399995,50.1386,1.1642,0.0897,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,237
1779302064.1211,0.0009,-0.0214,0.2270,39.98100265,116.34400928,51.4478,39.98100012,116.34400002,50.2105,1.4886,0.0382,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,238
1779302064.2211,0.0009,-0.0214,0.2270,39.98100305,116.34399930,51.2168,39.98099994,116.34400016,50.2351,1.0553,0.0206,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,238
1779302064.3211,0.0009,-0.0214,0.2270,39.98101195,116.34399662,47.7155,39.98100024,116.34399979,50.2068,2.8668,0.0552,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,239
1779302064.4211,0.0009,-0.0214,0.2270,39.98101851,116.34399864,50.0379,39.98100013,116.34399972,50.2183,2.0936,0.0447,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,239
1779302064.5212,0.0009,-0.0214,0.2270,39.98097312,116.34399612,50.0360,39.98099969,116.34400025,50.1886,2.9951,0.0454,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,240
1779302064.6211,0.0009,-0.0214,0.2270,39.98099152,116.34399156,49.8465,39.98100026,116.34399983,50.2361,1.2311,0.0531,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,240
1779302064.7211,0.0009,-0.0214,0.2270,39.98100077,116.34396941,50.1671,39.98099977,116.34400043,50.2215,2.6132,0.0366,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,241
1779302064.8212,0.0009,-0.0214,0.2270,39.98098541,116.34403277,51.4235,39.98099967,116.34400003,50.2076,3.4367,0.0246,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,241
1779302064.9213,0.0009,-0.0214,0.2270,39.98100608,116.34402390,51.1287,39.98099990,116.34400032,50.1952,2.3349,0.0428,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,242
1779302065.0211,0.0009,-0.0214,0.2270,39.98102055,116.34397237,50.5390,39.98100029,116.34400004,50.1951,3.3150,0.0629,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300,True,0.9500,0.0000,242
